category_id	question	answer_category_id
11	T우주패스로 연결했는데 이용중인 이용권이 없다고 나옵니다.	11
11	T월드가서 보면 웨이브 앤 데이터 프리미엄 등록되있고 아이폰에서도 구독으로 2026년3월17일에 갱신으로 되있는데 가입된 상품이 없다고 나오나요?	11
11	구독 자동갱신이 9월 30일에 됐는데 skt 티빙, 웨이브 함께 구독하는걸로 다시 결제했습니다. 티빙은 해당 구독방법으로 연결을했는데 웨이브는 구독항목이 이미 있다며 연결이 안됩니다. 구독해지도 했고 9월 30일부로 사용을 안 했는데 10월 30일이 되어야 구독 완전해지 된다고 써있는데, 지금 바로 해지하고 사용 안한부분 환불 원합니다. 웨이브 자체 구독 해지가 되어야 skt을 통한 구독을 사용할수있고 1주일내로 웨이브 연결하지않으면 skt 구독 해지된다고 하네요. \n\n10월 30일되면 구독 만료가 아닌 지금 구독 만료 시켜주시고 사용안한 기간에 대해 환불부탁드립니다. 그래야 skt 티빙 +웨이브 구독을 원활히 진행할수있습니다.\n\n참고로 아이폰 App store 상에서 구독했습니다	11
11	구매해서 연결까지 됬는데 계속 이용권 구매하라고 떠요	11
11	기존 pooq 이용권을 해지하고 skt 티빙+웨이브 이용권을 결제했는데 계정연결이 안됩니다	11
11	기존에 요금제결합상품에소 T우주 결합상품으로 변경후 연결완료라고 뜨지만 웨이브에들어가면 이용권구매하기라고뜨고 미리보기밖에볼수가없어요\n결제는하고 볼수가없는게말이됩니까	11
11	수고많으십니다.\nSK텔레콤 T우주패스에 Wavve팩을 이용중인데 어디서 연결을 해야하는지 확인이 안됩니다.\n자동으로 연결이 될줄 알았는데 자동으로 무료 이용이 되지 않고 있어서 문의드립니다.\n어디서 무료이용 연결을 할수 있는지 확인부탁드립니다.\n고맙습니다.	11
11	안녕하세요 웨이브 T우주로 가입하려고하는데 연동이 되었다고 \nSK에 전화해보니 해당 아이디는 이메일형식으로 등록이 되었다고 합니다. 그래서 아이디 찾기에 확인 해보니 생성하신 Wavve ID가 없습니다.라고 나오고 있습니다. 해당부분 확인 해주세요\n\n현재 간편 찾기로 하면 2개의 아이디가 나오고 둘다 동일 한 메세지 나오고 있습니다.\n연결된 SNS계정은 T월드로 연동 되어 있는거 같은데 T월드는 이메일형식이 아닌 ID방식으로 로그인이 되는 방식인데 해당부분 빠르게 확인 부탁드립니다.\n\n이메일 방식의 계정찾기를 해도 정보가 없다고 뜨는데 통합이 된건지 빠른 처리 부탁드려요	11
11	어제 티월드에서 우주패스 구독하기로 이용권 구매했는데 티빙은 연결이 잘되었는데 웨이브는 연결되었다고는 나오는데 이용권이 없다고 이용권 구매하라고 뜹니다.\n어떻게 해야하나요?	11
11	우주패스 연동된걸 다른 서비스로 변경했는데 혹시 이번달이 지나야 반영되는걸까요? 티빙은 이미 결제를 해둬서 같이 쓰는 이용권이라 연결해야되는데 기존 웨이브이용권이 있어서 연결이 안되서요	11
11	우주패스 웨이브콘텍츠팩 구입을했는데\n연결완료라고 떠 있는데\n이용이 불가합니다	11
11	우주패스로 티빙과웨이브 월6500원 구매 했는데\n티빙은 구매연결이 되었는데 워이브는 구매하신 상품이 없다고 합니다 우주패스에 들어가 보면 상품구매 완료 연결됨으로 나온데 ㅠ	11
11	재생이되지않고잇어요\nT우주로 웨이브.티빙결합할인하여 \n결제햇는데. 티빙은 되는데\n웨이브만 미리보기만 되고잇습니다.	11
11	전에는 T우주에서 넷플릭스와 결합 상품을 이용하다가 이번에 바꿨는데 T우주에서는 웨이브와 연결완료로 나오는데 웨이브를 이용할 수 없네요 무슨 문제일까요?	11
11	제가 t우주로 웨이브랑 티빙이 같이 있는걸 결제 했는데 저는 계정을 연결한적이 없는데 연결됨이라고 뜨길래 t멤버십 계정이랑 연결이 됐나보다하고 볼려고하니까 이용권을 결제하라고 뜨는데 어떻게 된걸까요?	11
11	콘텐츠팩권을 삿는데 이용이 안되서요	11
11	통신사를 통해 T우주에서 결재하였습니다.\n티빙은 계정 연결이 되었는데, 웨이브는 연결이 안되어서 시청에 불편이 있어 문의합니다.\n\nT우주에서 연결 완료로 확인이 되는데 웨이브에서는 안된것 같아 문의합니다.	11
11	티빙과 웨이브.더블이용권 T우주에서 구독했는데 \n티빙은 되는데 웨이브는 연결되었다하는데 이용할 수가 없어요.	11
11	티빙과 웨이브랑 같이 결합된 상품을 우주패스를 통해서 구매했는데 티빙과 같은 계정이 웨이브에서는 로그인이 안됩니다. 티빙과 함께 결합된 웨이브 이용권을 어떻게 사용할 수 있나요?	11
11	티빙웨이브 연결상품을 이용중인데, t월드에서는 웨이브와 연결되었다고 하는데 실제 웨이브에는 연결이 안되어있습니다	11
11	티우주 웨이브앤데이터가 구독되어있는데 이용권이없어요	11
11	티우주 콘텐츠팩을 사용하고있느데 현재 연결된 계정으로 정확히 알수없어서\n로그아웃도 못하고 있는 상황입니다\n현재 연결된 계정을 정확히 카카오 어떤 계정인지 알수가 있을까요?\n아이디를 모르겟어요....카카오연결로 접속되었는데 지금현재는	11
11	티우주패스로 더블 이용권 구매했는데 이용권이 없다고 나오네요.. 해결부탁드립니다	11
11	티월드에서 우주패스구독으로 이용권 구매했는데 서비스 이용이 안됩니다.	11
12	11월1일 해지 신청하였으나\n11월2일자 사용이 가능하네요 \n중도해지 신청합니다. \n티빙 더블이용권 할인 구매 하여 \n계정 연결하려고 하는데 잘 안되네요.	12
12	2025.12.20 01시 15분 더블 광고형 스탠다드를 분명 네이버 페이로 결제하고 티빙까지 연동을 했는데 웨이브를 들어와서 이용권을 사용하려 확인하니 이용권을 구매하라고 합니다. 빠른 조치 부탁드리겠습니다.	12
12	3peak을 티빙에서 구매했는데 웨이브는 연동이 안됩니다. 구매중인 이용권이 있어서 사용이 안된다고 뜨는데 현재 사용중인 이용권을 해지했는데도 계속 안되네요. 이용권 만료된 후에 연동해야하나요? \n\n웹에서만 연동 가능하대서 적힌대로 진행하려고 해도 웨이브에는 연동하기 버튼 자체가 없습니다.	12
12	qoop요금제 서비스가 곧 중단 된다고 해서. 티빙웨이브 결합으로 바꾸려구요.. 티빙에서 결합요금제로 선택후에 웨이브계정 연결 하려고하니 안되서요 . 해지하면 연결될거 같은데 해지 부탁드립니다.	12
12	TVING+Wavve 결합요금제를 오늘 구독했습니다.\n티빙에서 사이트에서 자동결제 신청을 하였고, 웨이브 계정을 연결하기 위해 기존의 사용중이던 웨이브 구독권을 해지하고 연결시도했으나 이용중인 구독권으로 인해 연결 불가라고 합니다.\n\n 처리방법을 알려주세요	12
12	tving에서 이 이용권을 구매 후 wavve에 연동 작업을 진행했는데 wavve 로그인에서 정보가 없다고 하고 로그인이 안됩니다. 당시 연동 직전에 계정을 생성했습니다. 어떻게 해야하는지 알려주세요.	12
12	Wave thing 함께구독하기 중 wave연결이 안되요 티빙은 연결해서 보고 있는데 wave는 연결이 안되서 회원가입하라고 나오네요	12
12	구매내역에서\n티빙연결하기 가\n보이지않아요\nㅜㅜ	12
12	그럼 프로필이2개인데 결제는하나만 결제되어있나요?\n저번달에는티빙안되는데 이번달은티빙연결이왜되는걸까요?	12
12	기존 웨이브 이용권 해지 신청했는데 월말이네요\n\n티빙에서 더블 신청 후 계정 연동하려고 하니 안되서요\n\n해결방법 있나요	12
12	기존 티빙 아이디가 다른 이용권 이용중이어서, 웨이브에서 최초 가입시 연동을 다른티빙아이디로 했는데, 이제 풀려서 기존 이용하던거에 연결하려고 합니다. \n\n \n이용권 해지가 필요하다면 해지하고 다시 가입하겠습니다. \n해지해주세요.	12
12	기존 티빙 이용중에 웨이브에서 티빙+ 더블스탠다드로 구매햇는데 티빙은기존 광고형이더라구요 정기결제취소해놨고\n안내된글보니까 이용권 내역에 티빙계정 연결하기있다고적혀서 들어갔는데\n없어요. 계정연결하기가	12
12	기존 티빙 정기구독이 11월 17일 종료되어 웨이브 정기구독 결제시 웨이브, 티빙 같이 되는 구독결제를 했습니다\n티빙에서 어떻게 연결해야하는지 알려주시기 바랍니다	12
12	네이버 아이디로 더블 7000원 구독을 했는데 티빙에서 구독하고 아이디 쓰고 있는 것을 깜박해서요ㅠ\n남은 기간이 겹쳐서 아이디 연동이 안되서요\n웨이브에서 결제한 구독을 취소하려고 합니다	12
12	ㄷㅓ블이용권인데 티빙 연동 했었는데 안되요..	12
12	더블 스탠다드 이용권에 연결되어 있는 티빙 계정을 다른 계정으로 변경하고 싶습니다	12
12	더블 요금제로 변경했는데 my 메뉴에서\n티빙 계정 연결할 수 있다고 하는데 \n그런 메뉴는 나오지 않고 티빙도 안되네요.\n기존 티빙 이용중이다가 더블요금제로 갈아타고\n티빙은 취소했는데 되질 않습니다.\n고객센타 전화하니 상담업무가 종료됐다는데\n오늘 평일 아닌가요? 오늘 왜 상담업무를 \n안하시는건지...\n결국 휴가 내내 티빙은 이용 못하게 될거 같은데\n해결 안되면 해지하고 다시 티빙으로 할수밖에 없습니다.\n저는 야구때문에 티빙은 꼭 봐야하는 상황입니다.\n빠른 답변 바랍니다.	12
12	더블 요금제로 티빙이랑 같이 사용중인데 웨이브 가 카카오톡 아이디로 연동 된 거 같습니다 다른 아이디로 연동 변경이 가능할까요?	12
12	더블 이요권으로 사용 중인데요 티빙 계정에 계속 오류가 나서 탈퇴 후 다른 티빙 계정으로 연결이 가능하나요?	12
12	더블 이용권 연결된 계정을 바꾸고 싶어서 해지하고싶습니다	12
12	더블 프리미엄 계정 연결에 관해서\n\n이용권을 구매하고 티빙에 연결되는 계정을 다른 것으로 변경하고 싶은데 아무리 찾아봐도 없어서 문의로 남깁니다. \n\n티빙에 연결되는 계정 다른 것으로 변경하고 싶은데 어떻게 해야 하는 지 알려주시면 감사하겠습니다.	12
12	더블광고가입\n티빙자동연결방법 변경하고싶어요	12
12	더블구독했는데 티빙 계정연결 누르면 아이디 비번만 나오네요\n계정연결확인해주세요	12
12	더블이용궈 티빙에서 구매했느네 연결이안되네요	12
12	더블이용권 구매했는데 웨이브이용권 사용중이라서 연결이 안된데요 해지했는데 바로 연결안되나요	18
12	더블이용권 구매후 티빙연결이 안됩니다. 어떻게 연결을 해야하나요?	12
12	더블이용권사서 계정연결하려고합니더	12
12	더블이용권에 연결된 티빙 계정 변경을 하기 위해, 이용권 해지 요청을 드립니다.\n해지 후 재결제하고, 다른 티빙 계정 연결하려 합니다.	12
12	더블이용권을 구매하였는데 처음 구매시 티빙 연결을 못하였는데 그 이후 티빙 연결을 할 수 가 없네요..\n자주하는 질문 난에 \n\nMY] 메뉴 → [나의 이용권] 선텍 → 이용권 내역 → [TVING 계정 연결하기] 선택 이라고 써있는데\n\n 들어가보면 티빙계정 연결하기가 없음	12
12	수고 하십니다\n방금 웨이브+티빙 이용권을 구매하였습니다.\n웨이브에서 티빙계정 연동을 어떻게 할 수 있을까요?	12
12	실수로 안쓰는 티빙 계정 로그인했는데, 변경하는 메뉴가 없는것같아요.\n지금 연동된 티빙계정 해제할 수 있으면 해제해주셨으면 좋겠습니다. 감사합니다.	12
12	아니 같이 연동해서 볼수있따해서 결재했더만 연동도 안되고 마이 칸에 들어가거나 회원수정에 들어가거나하면 티빙 계정연결 있다해놓곤 있기는머가 있다는건지 원 말만 적어놓지말고 누를수 있는 칸을 만들던지 해야되는거 아닌가요 아니면 환불이라는 것도 해주던가 이건 머 웨이브에서 결재하면 웨이브만 볼수있구만 무슨 더블 시청 가능하다고 사기로다가 해놓은 건지 모르겠네	12
12	안녕하세요 \nwavve 이용권 사용중인데, 다음 정기결제를 취소해놓은 상황입니다.\ntving에서 더블 이용권을 구매해서 웨이브 계정과 연동하려하니, 웨이브에 이미 이용권 이용중이라 (정기결제 전 남은기간) 안된다고 하네요 \n지금 사용중인 웨이브를 중도해지해주시고, 티빙 아이디와 연결할 수 있을까요\n티빙아이디는 cj one으로 로그인하기에서 아이디 ceo9958입니다.	12
12	안녕하세요 기존에 이용하던 이용권이 올해까지만 사용된다고 해서 티빙에서 결합 요금을 결제 한 상태인데\n계정 연결하기를 하니 사용중인 이용권이 있다고 합니다 자동 결제는 취소했는데 이용권이 12월 5일까지인데 그떄까지 안기다리고 바로 연동하고 싶어서 연락드렸습니다 남아있는 지금이용권 바로 없애주세요	12
12	안녕하세요 웨이브에서 더블이용권 결제하고 티빙 계정연결을 했는데 연결된 티빙계정 말고 다른 계정으로 연결할 수 있을까요?	12
12	안녕하세요. \n티빙x웨이브 더블이용권을 티빙에서 구입 후 웨이브 계정에 연결하려고 하니 이미 사용하고 있는 웨이브 이용권이 있어서 연결이 불가능하다고 뜹니다.\n웨이브 이용권은 이미 해지를 신청한 상태이나 잔여 일자가 남아있는 상태입니다.\n이 경우 어떻게 처리를 해야하나요?	12
12	안녕하세요. 웨이브 티빙 연동 요금제 7000원 짜리 신청했는데요.\n티빙으로 연동이 안되네요. 정보에 보면 연동 아이디는 나오는데\n티빙 앱으로 가보면 연동이 안되어 볼 수가 없는데 \n어떻게 해야 할까요??	12
12	"안녕하세요.\n\n전 웨이브, 티빙 2가지 모두 정기결제로 사용하다가 이번에 더블 이용권으로 바꾸려고합니다.\n\n티빙에서 더블 프리미엄 정기권을 구매하여 웨이브랑 연결하려고 하니 \n\n""사용중인 이용권이 있는 계정입니다"" 라고 뜨면서 이용권이 있어 연결이 안된다고 합니다.\n\nFAQ에서는\n■ Wavve 이용권 내역에서 이용권 해지 \n\n① [MY] 메뉴 → [나의 이용권] 선텍 → 이용권 내역 → [이용권 해지] 선택\n\n이렇게 안내되어있는데 전 1년씩 웨이브 구독하는거라 그런지 이용권 해지가 없네요.\n이럴땐 어떻게 해야하나요?"	12
12	안녕하세요.\n\n현재 사용 중인 웨이브 계정을 티빙 결합상품(티빙+웨이브 요금제)에 연결하려고 합니다.\n기존에 구글플레이를 통해 정기결제를 진행했으나, 이미 구글플레이에서 구독은 취소하였습니다.\n다만 결제기간이 남아 있어서 아직 “이용 중”으로 표시되어 티빙과의 연동이 불가능한 상태입니다.\n\n남은 이용기간을 포기하더라도, 즉시 이용권 해지 및 무료회원 전환을 요청드립니다.\n\n감사합니다.	12
12	안녕하세요.\n기존에 웨이브와 티빙을 각각 따로 결제하여 사용하다가 이번에 티빙에서 더블 이용권을 결제를 했는데, 현재 웨이브에 사용중인 이용권이 있는 계정이라 연결할 수 없다고 합니다.\n기존에 웨이브 이용권을 완전히 해지를 해야 연결이 가능할 것 같은데 어떻게 해야 할까요?\n헌재 자동결제 해지는 한 상태입니다.	12
12	안녕하세요.\n웨이브 이용권의 기간이 남아있는데 웨이브티빙 더블 이용권으로 변경하고 싶어서 문의드립니다.\n티빙에서 더블 이용권을 구입하였는데 웨이브 계정 연결은 이용권이 있어서 안된다고하여 변경 가능한지 문의드립니다.\n감사합니다.	12
12	안녕하세요.\n이용권 해지 문의드립니다.\n오늘 티빙에서 더블이용권을 시작했는데\n웨이브는 기존 이용권이 있어서 연결이 안되는 상태입니다.\n현재 이용중인 이용권 중도해지 요청합니다.\n\n중도해지 처리되면 바로 더블이용권 연결 가능한가요?	12
12	안녕하십니까 티빙 사이트에서 더블이용권을 결제하여 웨이브 연동을 하려고 하는데 기존 웨이브 이용권이 있는 상태라 연동이 불가하다고 합니다. 기존 웨이브 이용권을 해지하고 싶습니다. 웹사이트 상에서 해지하는 경로를 찾지 못하여 문의드립니다. 해지 해주실 수 있다면 바로 해지 부탁드립니다. 감사합니다.	12
12	앱으로 구매해야 티빙 연결 되는것같네요\n티빙 연결 하는방법을 모르겟습니다	12
12	업무에 노고가 많으십니다. \n티빙에서 더블 프리미엄 이용권을 구매하였습니다. \n기존 사용 중이던 웨이브 이용권을 해지하고 티빙과 연결하려니 <사용 중인 이용권이 있는 계정입니다> 라고 뜨네요.. \n어떻게 연결하면 되는지 가르쳐 주실 수 있을까요?	12
12	연간이용권 해지하고, 티빙+웨이브 연간회원권으로 변경했습니다.\n변경 후 이용계정 연결하려고하는데 연결이 안돼서요.\n확인 후 연락주시면 감사하겠습니다.	12
12	연간이용권으로 웨이브를 구독중인데요\n이번에 티빙이 12월 2일자로 구독이 끝나면서 티빙x웨이브 이용권으로 재구독했습니다\n계정 연결 중에 웨이브는 이미 구독중인 이용권이 있어서 다른계정으로 등록해달라고 그러는데\n이 계정으로 등록하고 싶거든요 지금은 구독해지 눌러놓은 상태입니다.\n구독해지 눌렀음에도 기간이 12.19까지여서 등록이 안되는건지\n등록할 수 있는 방법을 알려주세요!	12
12	오늘 티빙에서 티빙+웨이브 더블이용권을 구매했는데요\n웨이브 계정을 연동하려고 하니 이용중인 이용권이 있어서 불가하다는 팝업이 떴습니다\n그래서 마이페이지에서 이용권 해지를 하기는 했는데 아직 이용할수 있는 일수가 남아있어서인지 연동이 계속 안되더라구요\n혹시 완전히 해지할수가 있나요??	12
12	왜 안되는거죠ㅠㅠ 티빙은 연결 되던데 웨이브는 왜 연결이 안되고 자꾸 구매하라고 뜨는건가용	12
12	요금제 결제 후 티빙 연동이 제대로 되지 않은 것 같습니다.\n티빙 구독을 못하고 있습니다.\n연동 방법을 자세하게 알려 주세요.	12
12	우즈 패스로 tving이랑 연결해서 가입을 했는데 tving은 잘 보고 있는데 웨이브는 계속 이용권이 없다고 만 뜨고 안 돼요 답답하네요. 일주일이 넘었는데	12
12	웨이브 계정 연결하려고 했더니 이미 이용중인 이용권이 있다고 다른 계정을 등록하거나 해야 한다고 해요. 현재 웨이브 이용권은 해지신청 해놓은 상태이고 1월이 정기결제일이라 그때 해지된다고 나와요. \n1. 현 문제상황 해결 방법 문의\n2. 티빙 계정 소유자와 웨이브 계정소유자명이 다른데 연결이 가능한지 궁금해요.	12
12	웨이브 정기 결제 해지하고 티빙을 통해 더블스탠다드를 구매 했는데 계정 연결도 안되고 웨이브에 적용이 안되고 있습니다. 계정 연결 하려고 하니 이미 사용하고 있는 이용권이 있어 안되다는 메세지가 나옵니다.	12
12	웨이브 티빙 더블이용권을 구매했는데\n티빙계정연결을 어떻게 하나요 ?	12
12	웨이브.티빙 광고 결합 상품 구입하여. 티빙계정 연결하기로 들어갈려고.  이용내역에 들어가도.  티빙계정연결하기가 없네요	12
12	웨이브x티빙 연동을 했는데 티빙계정을 다른 계정으로 바꿔서 연동하고싶어요	12
12	웨이브랑 티빙 각자 이용하고있었는데 더블스텐다드 결제하고 티빙가서 연결하려니\n\n이용권있다해서 안되고 티빙가서 이용권 해지했는데도 연결안되서 거기서 더블 스텐다드를\n\n또 결제했네 근데 웨이브 와서 더블 스텐다드 해지신청을했는데도 또 연결이 안되네요	12
12	웨이브에서 더블 슬림을 결제햇는데 티빙 연동하기를 못 눌러서 티빙 사용을 못하고 잇는 상태입니다..\n웨이브에서 티빙 연동 버튼도 없고 티빙 들어가서 이용권도 확인해봣는데 이용중인 이용권도 없다고 뜹니다..\n제발 도와주세요ㅠ연동 좀 해주세요ㅜㅜㅡㅜ	12
12	웨이브와 티빙 더블 프리미엄 이용권을 구매를 했는데 웨이브와 티빙에서 각각 결제가 되었습니다.\n티빙에서 구독중이던 이용권을 해지 후에 웨이브에서 티빙 계정을 연결하려고 하니 이미 다른 이용권을 사용중이라고 뜨고 역시 티빙에서도 연결하려니 안됩니다.	12
12	웨이브와 티빙 더블로 보는 걸로 구매했는데, 티빙 계정을 잘못 입력했습니다. 티빙 계정 다시 연동하는 방법 좀 알려주세요. 감사합니다.	12
12	웨이브티빙더블이용권신청했는데\n계정연동이 안되서 이용이 안됩니다	12
12	이메일주소가 잘못되어 다시 문의 드립니다.  \n\n티빙,웨이브 더블이용권으로 변경함(티빙에서 진행) 웨이브 연결하려고 했는데 사용중인 이용권이 있는 계정이라고 연결 안됨. (기존 웨이브 이용권 자동결제는 해지했음) 이런 경우 어떻게 해야 하나요?	12
12	이용권 사용중 티빙 결합 이용권 추가구매했는데\n구글앱에선 정기결제 취소밖에 안되고\n어플에선 티빙 결합 이용권이 안보여서\n연결이 안되네요\n어떻게해야하나요?	12
12	이용권사용중이라고. 티빙. 더블이용권사용했는데 계정 연동이 되질않아요	12
12	이용권을 다른 아이디로 잘못구매했을뿐더러 티빙 연동이 안됩니다	12
12	이용권을 더블 프리미엄으로 변경하려고 티빙에서 더블 프리미엄을 구매하였습니다. 그런데 웨이브 계정을 연결하려고 하니 이용권이 있어서 연결이 안된다고 하네요. 1년 사용 만료기간인 12월 30일 이후에는 바로 연결이 가능한지 웨이브 이용권을 취소하는 과정을 거쳐야 하는지 알고 싶습니다. 정확한 답변 기다리겠습니다. 좋은 하루 되십시오.	12
12	이용하던 요금제를 티빙과 결합해서 사용하는 요금제로 변경하려고 하는데 이미 구독중이라 연결이 불가하다고 해서 해지 하려고 함	12
12	자동 결제는 해지신청하였습니다.\n현재 이용권이 사용 유지 중이라 더블이용권 계정 연결이 안되고 있어 조치 부탁 드리겠습니다.	12
12	제가 티빙에 연동된 아이디는 mori5959인 걸 알고 있습니다. 그런데 그게 가족 이름으로 가입한 계정이라 더블 요금제를 이용 못합니다. 티빙아이디는 CJ통합아이디 kelee88입니다. 빠른 처리 바랍니다.	12
12	통합요금제가 나와서 변경하려고 하는데 티빙에서 결제후 웨이브를 연결하니 사용 중인 이용권이있어서 안된다고합니다\n\n해지혰는데도 이용중이어서 안된다고 하는데요 해지한이용권끝나는 날짜가 12월19일까지인데 이때까지 이용후 날짜가 \n\n지나야 연결이가능한건가요?\n\n바로 연결할수는없나요...	12
12	티빙 계정 다른걸로 연동하고 싶은데 가능한가요?	12
12	티빙 계정 연동 위해 웨이브 본인인증 하라고 하는데 해당 탭을 찾을 수 없어 문의드립니다.	12
12	티빙 계정 연동하고 싶은데 방법을 모르겟어요	12
12	티빙 넷플은 폰하고 연동되어서 티비로도 잘 보이는데\n웨이브는 저번달부터 연결이 안돼고 \n티비에 이용권 구매하라고 뜹니다\n핸드폰하고 연결시도 계속 해봤지만 연결이 안돼요	12
12	티빙 더블슬림 이용권을결제했는데 티빙이랑 연동이 안됩니다. 연동방법 알려주세요	12
12	티빙 더블이용권 구매후 연결하려는데 \n'사용 중인 이용권이 있는 계정입니다. ' 문구로 연결이 안돼요\n어떻게 해야 하는지 문의드립니다.	12
12	티빙 연결 계정을 연결하고 싶어요. 방법알려주세요.	12
12	티빙 연결계정 문의남겼었는데요\n\nFAQ에 보면 아래와 같이 나와있는데 왜 이용권 해지가 안된다는건가요?\n지금 이용권을 해지해주셔야 티빙 연결계정을 변경하죠\n\n---\n\n이미 연결된 계정을 변경 하시려면 사용 중인 이용권 해지 후, 더블 이용권을 재구매 해야 합니다.\n이용권 해지 문의는 이용권 구매처로 문의 부탁드립니다.\n\n- Wavve에서 구입하신 경우 Wavve 고객센터로 문의\n- TVING에서 구입하신 경우 TVING 고객센터로	12
12	티빙 연동 구독권을 구매하였는데,\n티빙 계정 연동 방법을 모르겠어요	12
12	티빙 연동을 잘못했습니다.\n계정해제하고 다시 연동하려고하는데 \n직접 수정할수 없어서 문의드립니다.\n\n다른 계정에 연동할수있도록 연동 해지부탁드립니다.	12
12	티빙 요금제 결합후부터 웨이브가 되다 안되다 하는데 정말 짜증나네요? 지난번에도 오류뜬다고 문의했는데 한동안 되다가 또 오류나네요? 계속 서비스 연결이 지연되고 있습니다 라는 창이뜨고 홈페이지에서도 로그인할때 제대로 안되는데 왜이러는거에요?	12
12	티빙 웨이브 더블프리미엄으로 이번에 바꿨는데\n웨이브 이용기간이 조금 남아있는데\n이럴 땐 현재 이용권을 다 마치고 계정을 연결해야하는 걸까요??	12
12	티빙 웨이브 이용권 결제시 각사이트에 이미 가입되어서 사용중인 아이디를 합치는 건가요? \n\n저 같은 경우 티빙이랑 웨이브를 각각 사용중인데(프리미엄으로) 이번에 \n두사이트 합친 이용권이 나와서 사려고 하는데\n\n1. 지금 유지중인 이용권이 끝나야 구매가 가능한지 중간부터 구매가 가능하면 기존 구매했던 이용권 일부가 환급되는지\n\n2. 티빙, 웨이브 이용 아이디가 다른데 이 경우 어떻게 되는 건지\n\n2-1. 두아이디를 연결해서 기존에 쓰던 프로필과 시청내용 변경없이 쓸수 있는지 \n2-2. 아니면 아이디를 병합해야해서 그동안 시청 정보가 사라지는 건지\n2-3. 또는 아에 새로운 계정을 만들어서 양쪽다 사용가능한 계정을 별도로 만드는건지 궁금합니다. \n\n그럼 답변 기다리겠습니다.	12
12	티빙 웨이브 통합 서비스로 가입했습니다 계정을 연결하고 싶습니다	12
12	티빙 웨이브 통합권 11/12 결제함 \n웨이브 기존 요금제 23일 만료 (12일 해지 신청함)\n티빙에서 웨이브 계정 연결하려 하는데 연결 안됨  \n어떻게해야되는지 알려주세요	12
12	티빙x웨이브 더블이용권 이용을 위한 기존 웨이브 이용권 해지\n\n\n웨이브에서 연간 이용권으로 이용 중이었는데\n이번에 티빙x웨이브 이용권으로 변경하려고 합니다\n티빙에서 구입했고 웨이브에 기존 이용권이 이용중이라서 연결이 안되더라구요\n\nfaq확인 했고 기존 이용권 해지 후 연결하려고 하는데\n해제랑 연결이 둘 다 안되고 있네요\n\n확인 후 조치 부탁드립니다	12
12	티빙x웨이브 이용권을 결제하려고 웨이브 이용해지 신청을 했는데 티빙으로 들어가서 합병 이용권 결제 후 웨이브 연결을 하려고 했더니 이용중인 이용권이 있어서 안된다고 뜨는데 이용해지 날짜까지 기다려야되는건가요? 지금 당장은 불가능한건가요?	12
12	티빙x웨이브더블이용권을 구매해서 티빙에 웨이브 연동해서 사용하려고하는데 해지도안되고 연동도안되네요..만료될때까지 기다려야되나요..?ㅠㅠ	12
12	티빙계정에 더블이용권 구매후 연결하려는데 이용권때문에 연결이 안뎀	12
12	티빙과 더블 프리미엄에 가입해서 티빙에 웨이브를 연동시켜둔 상태입니다.\n그런데 웨이브에서도 결제가 이뤄지고 있어 이중 결제인 듯 한데 어떻게 하면 될까요.\n웨이브 요금도 계속 빠져나가고 있어서 확인 부탁드립니다.	12
12	티빙과 연동방법문의	12
12	티빙과 연동이 안됨	12
12	티빙과 연동하구싶은대 어떻게해야할까요??	12
12	티빙과 웨이브 각각 결제 후 사용 하다가, \n\n티빙에서 더블 요금제 가입해서 웨이브 계정 연결하려고 하는데\n\n잔여기간이 남아서 바로 연결이 안됩니다.\n\n즉시 해지 후, 계정 연결 예정 입니다.	12
12	티빙과 웨이브 두개 다 볼 수 있는 프리미엄 이요권을 결재 한 후\n\n웨이브로 연결하려고 하니까 사용중인 이용권이 있는 계정이라 합니다\n\n어떻게 해야할까요?	12
12	티빙과 웨이브 모두 이용할 수 있는 더블 스탠다드 이용권을 결제하여 사용중인데, 웨이브에서는 계정연동이 안되는지 같은 네이버아이디로 로그인하여도 계속해서 이용권을 구매하라는 메세지만 뜹니다.\n현재 이용권을 결제 중인 티빙 쪽에 웨이브 계정연동 설정을 마쳐둔 상태라 해당 상황에서 어떤 방법을 더 시도할 수 있는지 알려주셨으면 합니다.	12
12	티빙더블이용권을 구매했는데\n지금 계정이랑 연결이 안되서요	12
12	티빙에서  티빙X웨이브 정기결제를 하였는데\n티빙에서 웨이 계정 연결 하려고 하니\n이미 웨이브에서 정기결제권이 사용중이라\n연결이 안된다고 합니다.\n28일이 만료일인데\n그 이후에 계정 연결 하면 되는 걸까요?	12
12	"티빙에서 ""더블 광고형 스탠다드"" 이용권을 구매 하였습니다.\n\n티빙에서 웨이브 연결시 ""사용 중인 이용권이 있는 계정입니다""이라는 알림이 뜹니다.\n그래서 웨이브에서 이용권 해지 및 자동결제 해지 하였습니다. \n\n그후에도 티빙에서 웨이브 연결시 같은 ""사용 중인 이용권이 있는 계정입니다"" 알림이 뜨며,\n해결이 되지 않고 있습니다. \n\n해결 방법을 알고 싶습니다."	12
